system:index,frp,.geo,latitude,longitude,cluster
6506,1.31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.29086308503382,22.357039569728194]}",22.357039569728194,87.29086308503382,7
6507,1.31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.29450964358927,22.357039569728194]}",22.357039569728194,87.29450964358927,7
6508,1.31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.28510360230136,22.35366711750722]}",22.35366711750722,87.28510360230136,7
6509,1.31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.28875007258615,22.35366711750722]}",22.35366711750722,87.28875007258615,7
6510,1.31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.29239654287093,22.35366711750722]}",22.35366711750722,87.29239654287093,7
6511,6.84,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.00282295693427,22.26935581198287]}",22.26935581198287,87.00282295693427,7
6512,6.84,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.00646722594183,22.26935581198287]}",22.26935581198287,87.00646722594183,7
6513,6.84,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.01011149494938,22.26935581198287]}",22.26935581198287,87.01011149494938,7
6514,6.84,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.00072607354305,22.265983359761893]}",22.265983359761893,87.00072607354305,7
6515,6.84,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0043702547189,22.265983359761893]}",22.265983359761893,87.0043702547189,7
6516,6.84,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.00801443589475,22.265983359761893]}",22.265983359761893,87.00801443589475,7
6517,6.84,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.99862959262825,22.262610907540918]}",22.262610907540918,86.99862959262825,7
6518,6.84,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.00227368598922,22.262610907540918]}",22.262610907540918,87.00227368598922,7
6519,6.84,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.00591777935021,22.262610907540918]}",22.262610907540918,87.00591777935021,7
6520,6.57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.45065684580436,22.08724339205026]}",22.08724339205026,87.45065684580436,7
6521,6.57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.45429639597859,22.08724339205026]}",22.08724339205026,87.45429639597859,7
6522,6.57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.45793594615277,22.08724339205026]}",22.08724339205026,87.45793594615277,7
6523,6.57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.44856824769448,22.083870939829286]}",22.083870939829286,87.44856824769448,7
6524,6.57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.45220771094473,22.083870939829286]}",22.083870939829286,87.45220771094473,7
6525,6.57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.45584717419497,22.083870939829286]}",22.083870939829286,87.45584717419497,7
6526,6.57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.44648005230201,22.080498487608313]}",22.080498487608313,87.44648005230201,7
6527,6.57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.45011942864505,22.080498487608313]}",22.080498487608313,87.45011942864505,7
6528,6.57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.45375880498808,22.080498487608313]}",22.080498487608313,87.45375880498808,7
6529,2.22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.4817996436214,22.067008678724417]}",22.067008678724417,87.4817996436214,7
6530,2.22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.4854386725032,22.067008678724417]}",22.067008678724417,87.4854386725032,7
6531,2.22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.489077701385,22.067008678724417]}",22.067008678724417,87.489077701385,7
6532,2.22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.47971241928522,22.063636226503444]}",22.063636226503444,87.47971241928522,7
6533,2.22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.48335136134358,22.063636226503444]}",22.063636226503444,87.48335136134358,7
6534,2.22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.48699030340195,22.063636226503444]}",22.063636226503444,87.48699030340195,7
6535,2.22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.47762559760767,22.06026377428247]}",22.06026377428247,87.47762559760767,7
6536,2.22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.48126445285936,22.06026377428247]}",22.06026377428247,87.48126445285936,7
6537,2.22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.48490330811106,22.06026377428247]}",22.06026377428247,87.48490330811106,7
6538,1.48,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.1196011962779,22.056891322061492]}",22.056891322061492,88.1196011962779,36
6539,1.48,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.12323996473967,22.056891322061492]}",22.056891322061492,88.12323996473967,36
6540,1.48,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.12687873320144,22.056891322061492]}",22.056891322061492,88.12687873320144,36
6541,1.48,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.1305175016632,22.056891322061492]}",22.056891322061492,88.1305175016632,36
6542,0.86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.46126218826983,22.053518869840516]}",22.053518869840516,85.46126218826983,23
6543,0.86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.46490086995841,22.053518869840516]}",22.053518869840516,85.46490086995841,23
6544,0.86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.46853955164698,22.053518869840516]}",22.053518869840516,85.46853955164698,23
6545,1.48,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.11749982093434,22.053518869840516]}",22.053518869840516,88.11749982093434,36
6546,1.48,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.12113850262294,22.053518869840516]}",22.053518869840516,88.12113850262294,36
6547,1.48,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.12477718431151,22.053518869840516]}",22.053518869840516,88.12477718431151,36
6548,1.48,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.1284158660001,22.053518869840516]}",22.053518869840516,88.1284158660001,36
6549,0.86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.45922455061955,22.050146417619548]}",22.050146417619548,85.45922455061955,23
6550,0.86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.46286314555168,22.050146417619548]}",22.050146417619548,85.46286314555168,23
6551,0.86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.46650174048382,22.050146417619548]}",22.050146417619548,85.46650174048382,23
6552,1.48,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.11539885108338,22.050146417619548]}",22.050146417619548,88.11539885108338,36
6553,1.48,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.11903744601553,22.050146417619548]}",22.050146417619548,88.11903744601553,36
6554,1.48,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.12267604094767,22.050146417619548]}",22.050146417619548,88.12267604094767,36
6555,0.83,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.12057530306632,22.04677396539857]}",22.04677396539857,88.12057530306632,36
6556,9.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.98233266215348,22.00630453874688]}",22.00630453874688,86.98233266215348,7
6557,9.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.98597013077482,22.00630453874688]}",22.00630453874688,86.98597013077482,7
6558,9.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.98960759939615,22.00630453874688]}",22.00630453874688,86.98960759939615,7
6559,9.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.98026366738118,22.00293208652591]}",22.00293208652591,86.98026366738118,7
6560,9.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.9839010494803,22.00293208652591]}",22.00293208652591,86.9839010494803,7
6561,9.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.98753843157942,22.00293208652591]}",22.00293208652591,86.98753843157942,7
6562,9.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.9781950723671,21.999559634304934]}",21.999559634304934,86.9781950723671,7
6563,9.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.98183236796073,21.999559634304934]}",21.999559634304934,86.98183236796073,7
6564,9.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.98546966355437,21.999559634304934]}",21.999559634304934,86.98546966355437,7
6565,7.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.26902906988744,21.773605335499663]}",21.773605335499663,87.26902906988744,7
6566,7.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.2726606076016,21.773605335499663]}",21.773605335499663,87.2726606076016,7
6567,7.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.27629214531574,21.773605335499663]}",21.773605335499663,87.27629214531574,7
6568,4.31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.26697748445366,21.770232883278688]}",21.770232883278688,87.26697748445366,7
6569,4.31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.2706089367949,21.770232883278688]}",21.770232883278688,87.2706089367949,7
6570,4.31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.27424038913615,21.770232883278688]}",21.770232883278688,87.27424038913615,7
6571,4.31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.26492629780428,21.766860431057715]}",21.766860431057715,87.26492629780428,7
6572,4.31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.26855766478921,21.766860431057715]}",21.766860431057715,87.26855766478921,7
6573,4.31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.27218903177418,21.766860431057715]}",21.766860431057715,87.27218903177418,7
6574,4.31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.26287550989694,21.76348797883674]}",21.76348797883674,87.26287550989694,7
6575,4.31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.26650679154218,21.76348797883674]}",21.76348797883674,87.26650679154218,7
6576,4.31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.27013807318741,21.76348797883674]}",21.76348797883674,87.27013807318741,7
6577,2.83,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.03170338390464,21.645452151102642]}",21.645452151102642,87.03170338390464,7
6578,2.83,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.03533168909989,21.645452151102642]}",21.645452151102642,87.03533168909989,7
6579,2.83,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.03895999429518,21.645452151102642]}",21.645452151102642,87.03895999429518,7
6580,2.83,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.02967065132283,21.64207969888167]}",21.64207969888167,87.02967065132283,7
6581,2.83,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.03329887177456,21.64207969888167]}",21.64207969888167,87.03329887177456,7
6582,2.83,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0369270922263,21.64207969888167]}",21.64207969888167,87.0369270922263,7
6583,2.83,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.02763831519698,21.638707246660697]}",21.638707246660697,87.02763831519698,7
6584,2.83,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0312664509217,21.638707246660697]}",21.638707246660697,87.0312664509217,7
6585,2.83,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.03489458664643,21.638707246660697]}",21.638707246660697,87.03489458664643,7
6586,2.87,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.04215085809588,21.638707246660697]}",21.638707246660697,87.04215085809588,7
6587,2.87,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0457789938206,21.638707246660697]}",21.638707246660697,87.0457789938206,7
6588,2.87,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.04940712954533,21.638707246660697]}",21.638707246660697,87.04940712954533,7
6589,2.87,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0401185795422,21.63533479443972]}",21.63533479443972,87.0401185795422,7
6590,2.87,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.04374663055644,21.63533479443972]}",21.63533479443972,87.04374663055644,7
6591,2.87,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.04737468157067,21.63533479443972]}",21.63533479443972,87.04737468157067,7
6592,4.43,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.18524062011198,21.63533479443972]}",21.63533479443972,87.18524062011198,7
6593,4.43,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.18886867112623,21.63533479443972]}",21.63533479443972,87.18886867112623,7
6594,4.43,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.19249672214046,21.63533479443972]}",21.63533479443972,87.19249672214046,7
6595,2.87,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.03808669742685,21.631962342218745]}",21.631962342218745,87.03808669742685,7
6596,2.87,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.04171466374713,21.631962342218745]}",21.631962342218745,87.04171466374713,7
6597,2.87,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.04534263006742,21.631962342218745]}",21.631962342218745,87.04534263006742,7
6598,4.43,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.18320535023841,21.631962342218745]}",21.631962342218745,87.18320535023841,7
6599,4.43,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.18683331655869,21.631962342218745]}",21.631962342218745,87.18683331655869,7
6600,4.43,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.19046128287899,21.631962342218745]}",21.631962342218745,87.19046128287899,7
6601,2.11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.4749965961934,21.52741632336855]}",21.52741632336855,86.4749965961934,7
6602,2.11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.47862194518773,21.52741632336855]}",21.52741632336855,86.47862194518773,7
6603,2.11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.48224729418206,21.52741632336855]}",21.52741632336855,86.48224729418206,7
6604,2.11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.47298899299003,21.524043871147573]}",21.524043871147573,86.47298899299003,7
6605,2.11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.47661425781826,21.524043871147573]}",21.524043871147573,86.47661425781826,7
6606,2.11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.4802395226465,21.524043871147573]}",21.524043871147573,86.4802395226465,7
6607,2.11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.47098178257724,21.5206714189266]}",21.5206714189266,86.47098178257724,7
6608,2.11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.47460696325585,21.5206714189266]}",21.5206714189266,86.47460696325585,7
6609,2.11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.47823214393448,21.5206714189266]}",21.5206714189266,86.47823214393448,7
6610,1.68,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.03508556466898,21.082252630199957]}",21.082252630199957,85.03508556466898,37
6611,1.68,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.0386999454723,21.082252630199957]}",21.082252630199957,85.0386999454723,37
6612,1.68,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.04231432627563,21.082252630199957]}",21.082252630199957,85.04231432627563,37
6613,1.87,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.02954189248732,21.07888017797898]}",21.07888017797898,85.02954189248732,37
6614,1.87,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.03315619128342,21.07888017797898]}",21.07888017797898,85.03315619128342,37
6615,1.87,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.03677049007953,21.07888017797898]}",21.07888017797898,85.03677049007953,37
6616,2.36,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.04038478887566,21.07888017797898]}",21.07888017797898,85.04038478887566,37
6617,2.36,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.04399908767178,21.07888017797898]}",21.07888017797898,85.04399908767178,37
6618,2.36,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.04761338646789,21.07888017797898]}",21.07888017797898,85.04761338646789,37
6619,2.36,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.05122768526401,21.07888017797898]}",21.07888017797898,85.05122768526401,37
6620,1.87,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.02761298323033,21.07550772575801]}",21.07550772575801,85.02761298323033,37
6621,1.87,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.03122720003547,21.07550772575801]}",21.07550772575801,85.03122720003547,37
6622,1.87,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.03484141684062,21.07550772575801]}",21.07550772575801,85.03484141684062,37
6623,2.36,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.03845563364577,21.07550772575801]}",21.07550772575801,85.03845563364577,37
6624,2.36,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.04206985045093,21.07550772575801]}",21.07550772575801,85.04206985045093,37
6625,2.36,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.04568406725608,21.07550772575801]}",21.07550772575801,85.04568406725608,37
6626,2.36,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.04929828406122,21.07550772575801]}",21.07550772575801,85.04929828406122,37
6627,2.36,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.03652686054659,21.072135273537036]}",21.072135273537036,85.03652686054659,37
6628,2.36,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.04014099537703,21.072135273537036]}",21.072135273537036,85.04014099537703,37
6629,2.36,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.04375513020744,21.072135273537036]}",21.072135273537036,85.04375513020744,37
6630,2.36,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.04736926503787,21.072135273537036]}",21.072135273537036,85.04736926503787,37
6631,0.71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01648139610383,20.997941324675605]}",20.997941324675605,86.01648139610383,38
6632,0.71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.02009373159582,20.997941324675605]}",20.997941324675605,86.02009373159582,38
6633,0.71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.02370606708784,20.997941324675605]}",20.997941324675605,86.02370606708784,38
6634,0.71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01453830790037,20.99456887245463]}",20.99456887245463,86.01453830790037,38
6635,0.71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01815056179073,20.99456887245463]}",20.99456887245463,86.01815056179073,38
6636,0.71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.02176281568109,20.99456887245463]}",20.99456887245463,86.02176281568109,38
6637,0.71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01259560547044,20.991196420233653]}",20.991196420233653,86.01259560547044,38
6638,0.71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01620777777535,20.991196420233653]}",20.991196420233653,86.01620777777535,38
6639,0.71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01981995008028,20.991196420233653]}",20.991196420233653,86.01981995008028,38
6640,2.66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.13268332214913,20.981079063570732]}",20.981079063570732,85.13268332214913,37
6641,1.71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.13629524979491,20.981079063570732]}",20.981079063570732,85.13629524979491,37
6642,1.71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.13990717744069,20.981079063570732]}",20.981079063570732,85.13990717744069,37
6643,1.71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.14351910508645,20.981079063570732]}",20.981079063570732,85.14351910508645,37
6644,0.96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.14713103273222,20.981079063570732]}",20.981079063570732,85.14713103273222,37
6645,0.96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.150742960378,20.981079063570732]}",20.981079063570732,85.150742960378,37
6646,0.96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.15435488802378,20.981079063570732]}",20.981079063570732,85.15435488802378,37
6647,2.66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.13076189041675,20.977706611349756]}",20.977706611349756,85.13076189041675,37
6648,1.71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.13437373654186,20.977706611349756]}",20.977706611349756,85.13437373654186,37
6649,1.71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.13798558266697,20.977706611349756]}",20.977706611349756,85.13798558266697,37
6650,1.71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.14159742879208,20.977706611349756]}",20.977706611349756,85.14159742879208,37
6651,0.96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.14520927491719,20.977706611349756]}",20.977706611349756,85.14520927491719,37
6652,0.96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.1488211210423,20.977706611349756]}",20.977706611349756,85.1488211210423,37
6653,0.96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.15243296716743,20.977706611349756]}",20.977706611349756,85.15243296716743,37
6654,2.66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.12884084034138,20.974334159128784]}",20.974334159128784,85.12884084034138,37
6655,2.66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.13245260496203,20.974334159128784]}",20.974334159128784,85.13245260496203,37
6656,1.71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.13606436958267,20.974334159128784]}",20.974334159128784,85.13606436958267,37
6657,1.71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.13967613420333,20.974334159128784]}",20.974334159128784,85.13967613420333,37
6658,0.96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.14328789882397,20.974334159128784]}",20.974334159128784,85.14328789882397,37
6659,0.96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.14689966344461,20.974334159128784]}",20.974334159128784,85.14689966344461,37
6660,0.96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.15051142806527,20.974334159128784]}",20.974334159128784,85.15051142806527,37
6661,1.79,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.17218201578915,20.974334159128784]}",20.974334159128784,85.17218201578915,37
6662,1.79,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.1757937804098,20.974334159128784]}",20.974334159128784,85.1757937804098,37
6663,1.79,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.17940554503045,20.974334159128784]}",20.974334159128784,85.17940554503045,37
6664,1.67,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.00288787853806,20.974334159128784]}",20.974334159128784,86.00288787853806,38
6665,1.67,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0064996431587,20.974334159128784]}",20.974334159128784,86.0064996431587,38
6666,1.67,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01011140777935,20.974334159128784]}",20.974334159128784,86.01011140777935,38
6667,1.54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.1522019538105,20.970961706907808]}",20.970961706907808,85.1522019538105,37
6668,1.54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.15581363694287,20.970961706907808]}",20.970961706907808,85.15581363694287,37
6669,1.54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.15942532007524,20.970961706907808]}",20.970961706907808,85.15942532007524,37
6670,1.29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.16664868634,20.970961706907808]}",20.970961706907808,85.16664868634,37
6671,1.29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.17026036947237,20.970961706907808]}",20.970961706907808,85.17026036947237,37
6672,1.79,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.17387205260474,20.970961706907808]}",20.970961706907808,85.17387205260474,37
6673,1.79,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.17748373573711,20.970961706907808]}",20.970961706907808,85.17748373573711,37
6674,1.79,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.18109541886949,20.970961706907808]}",20.970961706907808,85.18109541886949,37
6675,1.67,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.00094748991805,20.970961706907808]}",20.970961706907808,86.00094748991805,38
6676,1.67,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.00455917305042,20.970961706907808]}",20.970961706907808,86.00455917305042,38
6677,1.67,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0081708561828,20.970961706907808]}",20.970961706907808,86.0081708561828,38
6678,2.76,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01539422244755,20.970961706907808]}",20.970961706907808,86.01539422244755,38
6679,2.76,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01900590557992,20.970961706907808]}",20.970961706907808,86.01900590557992,38
6680,2.76,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.02261758871228,20.970961706907808]}",20.970961706907808,86.02261758871228,38
6681,1.54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.15028109662715,20.967589254686832]}",20.967589254686832,85.15028109662715,37
6682,2.35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.15389269828744,20.967589254686832]}",20.967589254686832,85.15389269828744,37
6683,2.35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.15750429994773,20.967589254686832]}",20.967589254686832,85.15750429994773,37
6684,2.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.16111590160801,20.967589254686832]}",20.967589254686832,85.16111590160801,37
6685,1.29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.16472750326831,20.967589254686832]}",20.967589254686832,85.16472750326831,37
6686,1.29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.16833910492859,20.967589254686832]}",20.967589254686832,85.16833910492859,37
6687,1.79,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.17195070658887,20.967589254686832]}",20.967589254686832,85.17195070658887,37
6688,1.79,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.17556230824916,20.967589254686832]}",20.967589254686832,85.17556230824916,37
6689,1.79,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.17917390990944,20.967589254686832]}",20.967589254686832,85.17917390990944,37
6690,0.95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.19000871489031,20.967589254686832]}",20.967589254686832,85.19000871489031,37
6691,0.95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.1936203165506,20.967589254686832]}",20.967589254686832,85.1936203165506,37
6692,0.95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.19723191821087,20.967589254686832]}",20.967589254686832,85.19723191821087,37
6693,1.67,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.99900748679458,20.967589254686832]}",20.967589254686832,85.99900748679458,38
6694,1.67,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.00261908845486,20.967589254686832]}",20.967589254686832,86.00261908845486,38
6695,1.67,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.00623069011515,20.967589254686832]}",20.967589254686832,86.00623069011515,38
6696,3.91,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.00984229177544,20.967589254686832]}",20.967589254686832,86.00984229177544,38
6697,3.91,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01345389343574,20.967589254686832]}",20.967589254686832,86.01345389343574,38
6698,3.91,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01706549509602,20.967589254686832]}",20.967589254686832,86.01706549509602,38
6699,2.76,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0206770967563,20.967589254686832]}",20.967589254686832,86.0206770967563,38
6700,1.54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.14836062109674,20.964216802465863]}",20.964216802465863,85.14836062109674,37
6701,2.35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.15197214130113,20.964216802465863]}",20.964216802465863,85.15197214130113,37
